,Name_Firs_Last,Birth_Date,Date,Prefer_Game,Visits,Avg_Bet,Player_Type,Total_Bet,Balance,Bonus,Bonus_From_Points,Match_Pay,Tombola_Game,Total_Bonuses,Clean_Balance,Bonus_Percent_of_Bet,Bonus_Percent_of_Lose,Play_Percent,New_Customers,Hold_On_Sept,Hold_On_Okt,Holded,Total_Bet_range
467,Pioneer Boss,20-02-92,01-08-18,ROULETTE,4,11.14873806,Слаб,1586.657107,-93.65122621,0,0,0,0,-93.65122621,0,0,1.059024238,NA,NA,NA,NA,0,1000-5000
468,Hot Rod Ship,10-10-10,01-08-18,ROULETTE,1,54.08126984,Хубав,3094.028571,1176.128571,0,0,0,0,1176.128571,0,0,0.619871457,NA,NA,NA,NA,0,1000-5000
469,Mountain Chef,07-03-74,01-08-18,SLOTS,1,0.492553191,Слаб,46.79255319,-9.907446809,0,0,0,0,-9.907446809,0,0,1.211731272,NA,NA,NA,NA,0,0-100
470,Pawn Contender,31-05-73,01-08-18,SLOTS,1,0.755966906,Слаб,297.8101266,45.23012658,0,0,0,0,45.23012658,0,0,0.848124283,NA,NA,NA,NA,0,100-500
471,Model Dad,04-11-51,01-08-18,SLOTS,1,0.199750623,Новак,196.5995012,9.799501247,0,0,0,0,9.799501247,0,0,0.950155005,Yes,NA,NA,NA,0,100-500
472,Duck Brawlers,19-08-49,01-08-18,SLOTS,3,0.365541715,Новак,598.2,59.46,0,0,0,0,59.46,0,0,0.900601805,Yes,NA,NA,NA,0,500-1000
473,Mom Next Door,21-07-57,01-08-18,SLOTS,1,0.508073448,Слаб,934.2747486,129.1147486,0,0,0,0,129.1147486,0,0,0.861802164,Yes,NA,NA,NA,0,500-1000
474,Model Towers,24-11-59,01-08-18,SLOTS,3,0.497836143,Слаб,6825.66,855.79,160,75,0,91,764.79,0.013332044,0.106334498,0.887953692,Yes,NA,NA,NA,0,5000-20000
475,Dog Intervention,25-07-95,01-08-18,ROULETTE,1,7.434078947,Слаб,692.2799697,-72.72003034,0,0,0,0,-72.72003034,0,0,1.10504425,NA,NA,NA,NA,0,500-1000
476,Air Disasters,30-07-79,01-08-18,SLOTS,1,0.983344538,Среден,341.1666891,139.8666891,0,0,0,0,139.8666891,0,0,0.590034158,Yes,NA,NA,NA,0,100-500
477,Airport Gypsies,04-08-80,01-08-18,SLOTS,1,0.59556314,Слаб,349.5955631,20.09556314,0,0,0,0,20.09556314,0,0,0.942517683,NA,NA,NA,NA,0,100-500
478,House Crashers,20-05-96,01-08-18,SLOTS,1,0.881694588,Среден,3776.245084,231.0750838,0,0,0,0,231.0750838,0,0,0.93880824,Yes,NA,NA,NA,0,1000-5000
479,Comedy Club,08-02-87,01-08-18,SLOTS,1,0.327373688,Новак,89.15474738,19.75474738,0,0,0,0,19.75474738,0,0,0.778421812,NA,NA,NA,NA,0,0-100
480,Colonial Warrior,13-05-69,01-08-18,SLOTS,7,12.28486159,Силен,329160.1976,17827.94758,0,3360,0,3360,14467.94758,0.010207796,0.188468133,0.956045878,Yes,NA,NA,NA,0,OVer 100000
481,An American Superhero,02-11-99,01-08-18,SLOTS,1,0.25106383,Новак,12.05106383,10.04106383,0,0,0,0,10.04106383,0,0,0.166790254,NA,NA,NA,NA,0,0-100
482,Family Contest,19-06-98,01-08-18,SLOTS,1,0.67640118,Слаб,229.9764012,20.17640118,0,0,0,0,20.17640118,0,0,0.912267515,Yes,NA,NA,NA,0,100-500
483,Mega Next Door,17-05-56,01-08-18,SLOTS,11,0.20020138,Новак,6361.040909,194.9109091,150,15,0,30,164.9109091,0.004716209,0.153916475,0.974074855,Yes,NA,NA,NA,0,5000-20000
484,The Real Idol,10-07-62,01-08-18,SLOTS,2,0.169014666,Новак,59.91489362,13.57489362,0,0,0,0,13.57489362,0,0,0.773430398,Yes,NA,NA,NA,0,0-100
485,Bachelor Dad,25-03-45,01-08-18,SLOTS,1,0.329406563,Новак,235.003896,44.31389603,0,0,0,0,44.31389603,0,0,0.811433356,Yes,NA,NA,NA,0,100-500
486,UFO Patrol,10-10-10,01-08-18,SLOTS,1,1.225320185,Среден,656.5519211,61.55192111,0,0,0,0,61.55192111,0,0,0.906249728,NA,NA,NA,NA,0,500-1000
487,Comic Chef,24-04-55,01-08-18,SLOTS,2,0.879657041,Среден,7451.174331,309.9543312,50,20,0,25,284.9543312,0.003355176,0.080657044,0.961757125,Yes,NA,NA,NA,0,5000-20000
488,Casino VIP,02-08-77,01-08-18,SLOTS,1,0.512833316,Слаб,429.4841666,-29.98583342,0,10,0,10,-39.98583342,0.023283745,-0.333490814,1.093101997,Yes,NA,NA,NA,0,100-500
489,Sorority Ship,26-05-73,01-08-18,SLOTS,2,1.232815119,Среден,14521.8328,1712.162796,0,0,0,0,1712.162796,0,0,0.882097334,NA,NA,NA,NA,0,5000-20000
490,Sweet Greenlight,16-11-99,01-08-18,SLOTS,3,0.284047268,Новак,411.2700618,5.210061774,0,0,0,0,5.210061774,0,0,0.987331775,Yes,NA,NA,NA,0,100-500
491,An American Missions,21-01-93,01-08-18,SLOTS,4,1.694250378,Среден,28698.50189,829.9218851,220,130,0,152,677.9218851,0.005296444,0.183149767,0.976377795,Yes,NA,NA,NA,0,20000-100000
492,Air Gypsies,06-03-81,01-08-18,ROULETTE,1,5.25,Слаб,200.25,10.75,0,0,0,0,10.75,0,0,0.946317104,Yes,NA,NA,NA,0,100-500
493,Star School,12-06-96,01-08-18,SLOTS,1,0.969768206,Среден,366.4186092,14.81860923,0,0,0,0,14.81860923,0,0,0.959558252,NA,NA,NA,NA,0,100-500
494,Commando Pickers,24-02-95,01-08-18,SLOTS,4,1.092030067,Среден,2675.148818,287.6988184,0,15,0,15,272.6988184,0.005607165,0.052137858,0.898062188,Yes,NA,NA,NA,0,1000-5000
495,Crocodile Rooms,03-06-94,01-08-18,SLOTS,2,1.606450171,Среден,985.6333333,229.7033333,0,50,0,50,179.7033333,0.050728804,0.21767207,0.817677297,Yes,NA,NA,NA,0,500-1000
496,Jersey Dynasty,31-03-74,01-08-18,SLOTS,5,1.471962808,Среден,18693.98112,972.8711195,0,110,0,110,862.8711195,0.005884247,0.113067392,0.953842303,Yes,NA,NA,NA,0,5000-20000
497,Pioneer Apprentice,10-10-98,01-08-18,SLOTS,1,0.709575569,Слаб,66.23830228,14.58830228,0,0,0,0,14.58830228,0,0,0.779760323,Yes,NA,NA,NA,0,0-100
498,Renovation House Party,10-09-95,01-08-18,SLOTS,2,0.212223467,Новак,109.7994923,9.909492279,0,0,0,0,9.909492279,0,0,0.909749198,NA,NA,NA,NA,0,100-500
499,Chopper Discoveries,29-03-95,01-08-18,SLOTS,1,2.355558354,Хубав,8195.627792,1719.417792,0,0,0,0,1719.417792,0,0,0.790203041,NA,NA,NA,NA,0,5000-20000
500,An American Greenlight,03-10-91,01-08-18,SLOTS,1,0.448389723,Слаб,527.7451692,30.24516917,0,20,0,20,10.24516917,0.037897078,0.661262626,0.980586901,Yes,NA,NA,NA,0,500-1000
501,Style Wars,24-07-82,01-08-18,SLOTS,1,0.307304786,Новак,122.3073048,59.96730479,0,0,0,0,59.96730479,0,0,0.509699728,NA,NA,NA,NA,0,100-500
502,Backyard Show,17-11-93,01-08-18,SLOTS,5,3.740255168,Хубав,22390.15637,2928.686372,350,275,0,310,2618.686372,0.01384537,0.105849504,0.883042962,NA,NA,NA,NA,0,20000-100000
503,Basketball Eats,19-04-67,01-08-18,SLOTS,1,0.341914397,Новак,100.0757432,-19.42425681,0,0,0,0,-19.42425681,0,0,1.194095554,Yes,NA,NA,NA,0,100-500
504,Fish Tank Greenlight,19-12-93,01-08-18,SLOTS,1,0.352777778,Новак,32.10277778,19.70277778,0,0,0,0,19.70277778,0,0,0.38625941,Yes,NA,NA,NA,0,0-100
505,Intervention Dynasty,22-04-00,01-08-18,ROULETTE,3,2.873806788,Новак,1487.269656,-28.73034363,0,0,0,0,-28.73034363,0,0,1.019317508,NA,NA,NA,NA,0,1000-5000
506,Road Secrets,22-06-82,01-08-18,SLOTS,1,0.394895666,Новак,77.38979133,39.61979133,0,0,0,0,39.61979133,0,0,0.488048867,NA,NA,NA,NA,0,0-100
507,Shipping Dynasty,07-08-92,01-08-18,SLOTS,1,0.606177606,Слаб,157.6061776,45.20617761,0,0,0,0,45.20617761,0,0,0.713170015,NA,NA,NA,NA,0,100-500
508,Room VIP,29-03-99,01-08-18,SLOTS,1,NA,NA,1,45,0,0,0,0,45,0,0,-44,Yes,NA,NA,NA,0,0-100
509,College Job,14-04-99,01-08-18,ROULETTE,1,5.965853659,Слаб,251.5658537,17.76585366,0,0,0,0,17.76585366,0,0,0.929378915,Yes,NA,NA,NA,0,100-500
510,Diva Casting Call,19-09-95,01-08-18,SLOTS,1,0.318430736,Новак,186.7156277,-50.13437229,0,0,0,0,-50.13437229,0,0,1.268506568,NA,NA,NA,NA,0,100-500
511,Sister Ship,23-11-76,01-08-18,SLOTS,3,0.781059186,Слаб,11975.44472,1377.584717,0,130,0,130,1247.584717,0.010855547,0.094368062,0.895821429,Yes,NA,NA,NA,0,5000-20000
512,Shark Girls,21-05-89,01-08-18,ROULETTE,2,3.028571429,Новак,72,10,0,0,0,0,10,0,0,0.861111111,Yes,NA,NA,NA,0,0-100
513,Fast Food Dad,03-10-88,01-08-18,SLOTS,1,1.327390604,Среден,2913.736953,565.496953,0,0,0,0,565.496953,0,0,0.805920383,Yes,NA,NA,NA,0,1000-5000
514,Pawn Attack,28-03-73,01-08-18,SLOTS,1,0.581478859,Слаб,425.8829577,139.3029577,0,15,0,15,124.3029577,0.035220944,0.107678977,0.708128829,Yes,NA,NA,NA,0,100-500
515,The Rooms,24-07-95,01-08-18,SLOTS,1,0.75345515,Слаб,142.6138206,87.8138206,0,20,0,20,67.8138206,0.140238863,0.227754582,0.524493346,Yes,NA,NA,NA,0,100-500
516,Survival Treasure,28-01-89,01-08-18,SLOTS,1,0.931757703,Среден,339.6952731,97.89527311,0,0,0,0,97.89527311,0,0,0.711814438,NA,NA,NA,NA,0,100-500
517,House Inventors,30-06-59,01-08-18,SLOTS,1,0.748779558,Слаб,1944.325826,412.3258257,0,0,0,0,412.3258257,0,0,0.787933781,NA,NA,NA,NA,0,1000-5000
518,Drama Family,15-11-97,01-08-18,SLOTS,7,0.383312302,Новак,2222.817944,350.9479438,0,20,0,20,330.9479438,0.008997588,0.056988509,0.851113338,Yes,NA,NA,NA,0,1000-5000
519,New York Battles,26-03-81,01-08-18,SLOTS,2,0.305232652,Новак,838.5,277.2,0,90,0,90,187.2,0.107334526,0.324675325,0.776744186,Yes,NA,NA,NA,0,500-1000
520,Fast Food Date,09-01-93,01-08-18,ROULETTE,1,3.487777778,Новак,85.76333333,0.483333333,0,0,0,0,0.483333333,0,0,0.994364336,NA,NA,NA,NA,0,0-100
521,Mom Family,12-07-90,01-08-18,SLOTS,1,0.577510587,Слаб,193.0833333,39.67333333,0,0,0,0,39.67333333,0,0,0.794527406,Yes,NA,NA,NA,0,100-500
522,The Intervention,04-03-87,01-08-18,SLOTS,9,1.460094831,Среден,37975.25944,3099.759442,0,505,0,505,2594.759442,0.013298132,0.162915868,0.931672371,Yes,NA,NA,NA,0,20000-100000
523,Flying Secrets,04-03-77,01-08-18,SLOTS,1,0.497777778,Слаб,112.4977778,39.99777778,0,0,0,0,39.99777778,0,0,0.644457174,NA,NA,NA,NA,0,100-500
524,Shipping Disasters,31-05-48,01-08-18,SLOTS,1,0.246040102,Новак,2476.18416,292.4641604,0,25,0,25,267.4641604,0.01009618,0.085480559,0.891985352,Yes,NA,NA,NA,0,1000-5000
525,Modern Missions,04-02-47,01-08-18,SLOTS,1,1.495492428,Среден,5151.03197,-287.0780303,0,0,0,0,-287.0780303,0,0,1.055732139,Yes,NA,NA,NA,0,5000-20000
526,Basketball VIP,18-09-87,01-08-18,SLOTS,1,1.453247851,Среден,1107.659744,320.3097436,0,0,0,0,320.3097436,0,0,0.71082298,NA,NA,NA,NA,0,1000-5000
527,Modern Story,26-11-99,01-08-18,ROULETTE,5,1.824274413,Новак,747.8,105,0,0,0,0,105,0,0,0.859588125,Yes,NA,NA,NA,0,500-1000
528,Nanny Challenge,25-03-98,01-08-18,SLOTS,1,0.286956522,Новак,6.886956522,-0.053043478,0,0,0,0,-0.053043478,0,0,1.00770202,Yes,NA,NA,NA,0,0-100
529,Star Girls,10-01-78,01-08-18,SLOTS,2,2.811567819,Хубав,3756.523136,-49.67686436,0,20,0,20,-69.67686436,0.005324072,-0.4026019,1.018548232,Yes,NA,NA,NA,0,1000-5000
530,Frontier Boss,20-05-88,01-08-18,SLOTS,1,0.296428571,Новак,16.89642857,9.796428571,0,0,0,0,9.796428571,0,0,0.420207144,NA,NA,NA,NA,0,0-100
531,Hollywood Aliens,02-08-89,01-08-18,SLOTS,1,0.314195469,Новак,150.7783909,-65.06160906,0,0,0,0,-65.06160906,0,0,1.431504864,NA,NA,NA,NA,0,100-500
532,Fast Food Chef,15-01-80,01-08-18,SLOTS,2,0.337295647,Новак,777.2028571,59.32285714,50,0,0,5,54.32285714,0.006433327,0.084284545,0.930104661,Yes,NA,NA,NA,0,500-1000
533,Chef Hot Rod,21-12-91,01-08-18,SLOTS,8,0.69614217,Слаб,7115.649442,-653.1105581,90,60,0,69,-722.1105581,0.009696936,-0.105648269,1.101482031,Yes,NA,NA,NA,0,5000-20000
534,Wedding Secrets,31-07-93,01-08-18,SLOTS,6,0.621025779,Слаб,808.7379414,22.92794142,0,0,0,0,22.92794142,0,0,0.971649727,Yes,NA,NA,NA,0,500-1000
535,UFO Missions,05-03-99,01-08-18,ROULETTE,2,4.488235294,Новак,124.0764706,-55.02352941,0,0,0,0,-55.02352941,0,0,1.443464657,Yes,NA,NA,NA,0,100-500
536,Half Pint Contest,30-08-73,01-08-18,SLOTS,2,0.723278271,Слаб,1386.06268,324.2726804,0,40,0,40,284.2726804,0.028858724,0.123352976,0.794906331,Yes,NA,NA,NA,0,1000-5000
537,College Chef,18-05-83,01-08-18,SLOTS,1,0.872570133,Среден,1121.080561,372.8905611,0,0,0,0,372.8905611,0,0,0.667382904,NA,NA,NA,NA,0,1000-5000
538,Myth Discoveries,06-10-89,01-08-18,SLOTS,3,1.069748147,Среден,6228.294379,380.3643795,0,110,0,110,270.3643795,0.017661336,0.289196376,0.956590944,Yes,NA,NA,NA,0,5000-20000
539,Motorway Mates,30-04-71,01-08-18,SLOTS,2,0.199277284,Новак,488.1442183,60.39421827,0,0,0,0,60.39421827,0,0,0.876277919,Yes,NA,NA,NA,0,100-500
540,Spouse Apprentice,27-07-93,01-08-18,SLOTS,1,0.196153846,Новак,10.39615385,4.996153846,0,0,0,0,4.996153846,0,0,0.519422863,NA,NA,NA,NA,0,0-100
541,Auction Academy,01-03-88,01-08-18,SLOTS,1,0.23389297,Новак,262.6,19.78,0,0,0,0,19.78,0,0,0.924676314,Yes,NA,NA,NA,0,100-500
542,Boot Camp Makeover,09-09-99,01-08-18,SLOTS,1,0.392091648,Новак,29.3902439,17.8902439,0,20,0,20,-2.109756098,0.680497925,1.117927744,1.071784232,Yes,NA,NA,NA,0,0-100
543,Airport Ladies,09-10-96,01-08-18,SLOTS,3,0.484657982,Слаб,484.2698483,59.31984827,0,0,0,0,59.31984827,0,0,0.877506625,Yes,NA,NA,NA,0,100-500
544,Motorway Party,07-12-88,01-08-18,ROULETTE,2,0.555099577,Новак,1119.927608,-261.2823924,0,40,0,40,-301.2823924,0.035716594,-0.153091066,1.269019524,Yes,NA,NA,NA,0,1000-5000
545,Casino Comedians,29-03-68,01-08-18,SLOTS,1,1.655120178,Среден,2444.011682,489.0616825,0,0,0,0,489.0616825,0,0,0.799893885,Yes,NA,NA,NA,0,1000-5000
546,Dog Crew,22-12-58,01-08-18,SLOTS,2,0.204682697,Новак,2064.309664,50.31966386,0,0,0,0,50.31966386,0,0,0.975623975,Yes,NA,NA,NA,0,1000-5000
547,Cake Shore,10-10-10,01-08-18,SLOTS,1,0.486011711,Слаб,69.37202342,24.47202342,0,0,0,0,24.47202342,0,0,0.647234977,NA,NA,NA,NA,0,0-100
548,Spouse People,22-07-70,01-08-18,SLOTS,22,1.70113029,Среден,156771.302,5124.661989,2400,1375,0,1615,3509.661989,0.01030163,0.315142736,0.977612854,Yes,NA,NA,NA,0,OVer 100000
549,Drama Inventors,21-02-92,01-08-18,SLOTS,1,2.679846454,Хубав,4126.093957,11.39395678,0,0,0,0,11.39395678,0,0,0.997238561,NA,NA,NA,NA,0,1000-5000
550,Half Pint Eats,25-06-90,01-08-18,SLOTS,2,0.655906593,Слаб,253.6118132,15.45181319,0,0,0,0,15.45181319,0,0,0.939072975,NA,NA,NA,NA,0,100-500
551,Spouse Dad,16-09-98,01-08-18,ROULETTE,10,5.481080295,Слаб,1962.023749,-82.26625088,0,0,0,0,-82.26625088,0,0,1.041929284,Yes,NA,NA,NA,0,1000-5000
552,Chef Blitz,02-09-91,01-08-18,SLOTS,2,1.298080896,Среден,697.4303401,-50.96965989,0,0,0,0,-50.96965989,0,0,1.07308208,NA,NA,NA,NA,0,500-1000
553,Treasure Pickers,01-01-92,01-08-18,ROULETTE,1,1.411904762,Новак,60.71190476,-18.78809524,0,0,0,0,-18.78809524,0,0,1.309463116,NA,NA,NA,NA,0,0-100
554,Crocodile Inventors,27-04-00,01-08-18,SLOTS,1,0.2,Новак,12.4,9.9,0,0,0,0,9.9,0,0,0.201612903,NA,NA,NA,NA,0,0-100
555,Style Men,10-10-10,01-08-18,ROULETTE,1,18.89090909,Слаб,226.6909091,-22.00909091,0,0,0,0,-22.00909091,0,0,1.097088547,NA,NA,NA,NA,0,100-500
556,Comedy Hour,02-07-00,01-08-18,SLOTS,1,0.336924603,Новак,85.67384921,-30.87615079,0,0,0,0,-30.87615079,0,0,1.360391777,Yes,NA,NA,NA,0,0-100
557,Tool Discoveries,10-10-10,01-08-18,SLOTS,1,1.029871795,Среден,161.6898718,49.48987179,0,0,0,0,49.48987179,0,0,0.693921015,Yes,NA,NA,NA,0,100-500
558,Star Wishes,16-10-86,01-08-18,ROULETTE,3,42.45589358,Среден,12524.57222,-1423.77778,0,55,0,55,-1478.77778,0.004391368,-0.038629624,1.118070123,Yes,NA,NA,NA,0,5000-20000
559,Pawn Battles,14-07-99,01-08-18,SLOTS,4,0.77703146,Слаб,1596.908594,-26.84140611,0,10,0,10,-36.84140611,0.006262099,-0.372558724,1.023070454,Yes,NA,NA,NA,0,1000-5000
560,Pop Master,16-05-79,01-08-18,SLOTS,2,0.936945986,Среден,2403.404885,323.5048855,0,0,0,0,323.5048855,0,0,0.865397259,Yes,NA,NA,NA,0,1000-5000
561,Flying Island,01-09-88,01-08-18,SLOTS,1,0.31487395,Новак,22.4297479,14.6797479,0,0,0,0,14.6797479,0,0,0.345523277,NA,NA,NA,NA,0,0-100
562,Spouse Island,03-10-82,01-08-18,SLOTS,2,1.040337573,Среден,412.4727006,208.8327006,0,0,0,0,208.8327006,0,0,0.493705401,Yes,NA,NA,NA,0,100-500
563,Diva Rules,21-12-94,01-08-18,SLOTS,2,0.440350877,Слаб,102.7821102,30.28211021,0,0,0,0,30.28211021,0,0,0.705375671,Yes,NA,NA,NA,0,100-500
564,Spouse Pitmasters,10-10-10,01-08-18,ROULETTE,1,3.121428571,Новак,134.2214286,36.62142857,0,0,0,0,36.62142857,0,0,0.727156618,NA,NA,NA,NA,0,100-500
565,UFO Loser,07-05-85,01-08-18,SLOTS,1,0.790853608,Слаб,930.5112619,34.41126187,0,0,0,0,34.41126187,0,0,0.963018973,NA,NA,NA,NA,0,500-1000
566,Music Truckers,03-04-71,01-08-18,SLOTS,1,1.026376936,Среден,2385.3,-460,0,80,0,80,-540,0.033538758,-0.173913043,1.226386618,Yes,NA,NA,NA,0,1000-5000
567,Throttle Assistant,30-11-99,01-08-18,SLOTS,1,0.916666667,Среден,110.9166667,10.01666667,0,0,0,0,10.01666667,0,0,0.909691961,NA,NA,NA,NA,0,100-500
568,House Ship,14-08-88,01-08-18,ROULETTE,1,2.547058824,Новак,93,-19.45,0,0,0,0,-19.45,0,0,1.209139785,NA,NA,NA,NA,0,0-100
569,Intervention Eats,11-12-86,01-08-18,SLOTS,2,0.414027999,Слаб,198.5768646,40.31686463,0,0,0,0,40.31686463,0,0,0.796970988,Yes,NA,NA,NA,0,100-500
570,Queer Brother,30-03-87,01-08-18,SLOTS,1,NA,NA,1,-32.5,0,0,0,0,-32.5,0,0,33.5,Yes,NA,NA,NA,0,0-100
571,Basketball Warrior,25-04-80,01-08-18,SLOTS,1,0.646000023,Слаб,4617.754456,-121.985544,0,0,0,0,-121.985544,0,0,1.026416637,Yes,NA,NA,NA,0,1000-5000
572,Single Ship,25-11-98,01-08-18,ROULETTE,2,7.842857143,Слаб,143.0477352,-16.95226481,0,0,0,0,-16.95226481,0,0,1.118507747,Yes,NA,NA,NA,0,100-500
573,Pioneer Marvels,19-03-95,01-08-18,SLOTS,1,0.206493506,Новак,16.10649351,4.006493506,0,0,0,0,4.006493506,0,0,0.751249798,Yes,NA,NA,NA,0,0-100
574,Operation Boys,18-11-87,01-08-18,SLOTS,2,0.325547029,Новак,867.3360841,70.17608408,0,0,0,0,70.17608408,0,0,0.91909009,NA,NA,NA,NA,0,500-1000
575,Chef Whisperer,03-02-93,01-08-18,SLOTS,1,0.700661496,Слаб,95.13125,59.93125,0,0,0,0,59.93125,0,0,0.370015111,Yes,NA,NA,NA,0,0-100
576,Human Crashers,06-06-44,01-08-18,SLOTS,3,0.267335477,Новак,1386.398131,291.5281308,70,25,0,32,259.5281308,0.023081393,0.109766423,0.812804039,Yes,NA,NA,NA,0,1000-5000
577,Bachelor Hot Rod,14-08-62,01-08-18,SLOTS,2,0.371164607,Новак,1421.416667,139.5666667,0,15,0,15,124.5666667,0.010552852,0.107475519,0.912364425,NA,NA,NA,NA,0,1000-5000
578,Bounty Party,26-08-90,01-08-18,SLOTS,1,0.495182141,Слаб,617.016275,-55.73372502,0,0,0,0,-55.73372502,0,0,1.090327804,NA,NA,NA,NA,0,500-1000
579,Baggage Dance Crew,10-10-10,01-08-18,SLOTS,1,0.755555556,Слаб,21.15555556,9.955555556,0,0,0,0,9.955555556,0,0,0.529411765,NA,NA,NA,NA,0,0-100
580,Road Blitz,14-11-73,01-08-18,SLOTS,20,2.334466495,Хубав,128735.9494,-2656.070579,0,1250,0,1250,-3906.070579,0.009709798,-0.470620024,1.030341723,Yes,NA,NA,NA,0,OVer 100000
581,Air Whisperer,05-09-77,01-08-18,ROULETTE,2,0.33036146,Новак,1981.827036,56.60703594,0,0,0,0,56.60703594,0,0,0.971436944,Yes,NA,NA,NA,0,1000-5000
582,Flying Blitz,08-03-82,01-08-18,SLOTS,2,1.431722503,Среден,2967.019895,-38.67010506,0,0,0,0,-38.67010506,0,0,1.013033315,Yes,NA,NA,NA,0,1000-5000
583,Backyard Date,18-09-70,01-08-18,SLOTS,1,6.41706829,Хубав,3895.279957,1550.679957,0,0,0,0,1550.679957,0,0,0.601907957,NA,NA,NA,NA,0,1000-5000
584,Mega Discoveries,25-02-68,01-08-18,SLOTS,15,0.328936383,Новак,3417.622279,426.5822787,50,50,0,55,371.5822787,0.01609306,0.128931751,0.891274621,Yes,NA,NA,NA,0,1000-5000
585,Crocodile Hunters,21-08-90,01-08-18,SLOTS,1,0.601948052,Слаб,186.0019481,-59.99805195,0,0,0,0,-59.99805195,0,0,1.322566793,NA,NA,NA,NA,0,100-500
586,Comedy Crew,23-11-87,01-08-18,SLOTS,2,0.678654682,Слаб,1555.921928,236.5019281,0,30,0,30,206.5019281,0.019281173,0.12684886,0.867280019,Yes,NA,NA,NA,0,1000-5000
587,Airport Master,27-05-94,01-08-18,SLOTS,1,1.048428928,Среден,557.861442,90.60144203,0,0,0,0,90.60144203,0,0,0.837591496,NA,NA,NA,NA,0,500-1000
588,Undercover Office,04-12-97,01-08-18,SLOTS,1,0.629438737,Слаб,91.68831621,1.38831621,0,0,0,0,1.38831621,0,0,0.984858308,NA,NA,NA,NA,0,0-100
589,Mega Moms,14-09-89,01-08-18,SLOTS,8,0.457304045,Слаб,14979.37179,-160.4082071,120,40,0,52,-212.4082071,0.003471441,-0.324172939,1.014180048,Yes,NA,NA,NA,0,5000-20000
590,Yard People,11-01-51,01-08-18,SLOTS,2,1.232416387,Среден,1607.669331,449.3893311,0,30,0,30,419.3893311,0.018660554,0.066757259,0.739132095,NA,NA,NA,NA,0,1000-5000
591,Wife Challenge,14-05-76,01-08-18,SLOTS,3,0.436085515,Слаб,1626.750874,-19.40912575,0,0,0,0,-19.40912575,0,0,1.011931222,Yes,NA,NA,NA,0,1000-5000
592,Cajun Fighter,02-10-97,01-08-18,SLOTS,1,0.241849437,Новак,90.01428571,19.56428571,0,0,0,0,19.56428571,0,0,0.782653547,NA,NA,NA,NA,0,0-100
593,Shipping Wars,05-07-99,01-08-18,ROULETTE,1,0.478225806,Новак,30.12822581,18.82822581,0,0,0,0,18.82822581,0,0,0.375063572,Yes,NA,NA,NA,0,0-100
594,Single Hot Rod,10-09-83,01-08-18,SLOTS,2,0.818739465,Среден,2065.199008,311.7790084,0,0,0,0,311.7790084,0,0,0.849031978,Yes,NA,NA,NA,0,1000-5000
595,Comic Ladies,17-01-00,01-08-18,ROULETTE,3,4.506911704,Новак,433.9755428,15.6755428,0,0,0,0,15.6755428,0,0,0.963879202,Yes,NA,NA,NA,0,100-500
596,Justice House Party,13-08-58,01-08-18,SLOTS,5,1.819350784,Среден,15697.79275,975.3927487,0,120,0,120,855.3927487,0.007644387,0.123027365,0.945508725,Yes,NA,NA,NA,0,5000-20000
597,Warrior Greenlight,25-06-70,01-08-18,ROULETTE,3,50.56526144,Хубав,1933.12,-449.08,0,70,0,70,-519.08,0.036210892,-0.155874232,1.268519285,Yes,NA,NA,NA,0,1000-5000
598,Throttle School,17-12-87,01-08-18,SLOTS,1,2.738851455,Хубав,2291.694257,-35.30574272,0,0,0,0,-35.30574272,0,0,1.015405957,Yes,NA,NA,NA,0,1000-5000
599,Army Aliens,03-08-79,01-08-18,SLOTS,1,0.281743136,Новак,122.0074286,29.58742857,0,0,0,0,29.58742857,0,0,0.75749486,NA,NA,NA,NA,0,100-500
600,Extreme Attack,18-03-75,01-08-18,SLOTS,1,0.388953488,Новак,169.177907,24.84790698,0,0,0,0,24.84790698,0,0,0.85312558,NA,NA,NA,NA,0,100-500
601,New York Show,07-03-69,01-08-18,SLOTS,11,0.553481206,Слаб,10857.20811,576.6881139,0,100,0,100,476.6881139,0.009210471,0.173403955,0.95609478,Yes,NA,NA,NA,0,5000-20000
602,Craft Aliens,23-04-87,01-08-18,ROULETTE,12,2.968099426,Новак,3813.338595,84.83859514,0,0,0,0,84.83859514,0,0,0.977752147,NA,NA,NA,NA,0,1000-5000
603,UFO Story,17-07-55,01-08-18,SLOTS,1,0.286388368,Новак,52.64277674,19.84277674,0,0,0,0,19.84277674,0,0,0.623067437,Yes,NA,NA,NA,0,0-100
604,Throttle Contest,30-07-96,01-08-18,SLOTS,2,0.397209963,Новак,265.2,100.1,0,0,0,0,100.1,0,0,0.62254902,Yes,NA,NA,NA,0,100-500
605,Sorority Disasters,17-10-97,01-08-18,SLOTS,1,0.29785555,Новак,97.7957111,19.8957111,0,0,0,0,19.8957111,0,0,0.796558449,NA,NA,NA,NA,0,0-100
606,Cajun Towers,23-11-95,01-08-18,SLOTS,1,0.392857143,Новак,121.3928571,-44.80714286,0,0,0,0,-44.80714286,0,0,1.369108561,NA,NA,NA,NA,0,100-500
607,Teen Superhero,21-04-97,01-08-18,SLOTS,1,0.762296651,Слаб,108.28689,-10.53311005,0,0,0,0,-10.53311005,0,0,1.097270409,Yes,NA,NA,NA,0,100-500
